ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
minaes_0108,mccypgreek,"Xa, eklepses to sitarin mu!",#	Xa	0	eklepses	to	sitarin	mu,#	ha	you_0	stole-3sg	the	wheat	my,"Ha, you stole my wheat!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,428000,432000,##ds	other	0.2:a	v:pred	ln	np:p	rn_pro.1:poss,,minaes
minaes_0109,mccypgreek,Yiati j en irtes na zimosis simera?,#	Yiati	j	0	en	irtes	#	0	na	zimosis	0	simera,#	why	and	you_0	not	came-3sg	#	you_0	mod_that	knead-2sg	it_0	today,And why did you not come to knead today?,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,432000,436000,##ds_neg	other	other	0.2:s	other	v:pred	#ds_ac	0.2:a	nonindic	v:pred	0:p	other,,minaes
minaes_0110,mccypgreek,"Oi, arota tin yitonissan mu na is pos t aghorasa pu tin yitonissan mu to sitarin.",#	Oi	0	arota	tin	yitonissan	mu	#	0	na	is	#	pos	0	=t	aghorasa	pu	tin	yitonissan	mu	to	sitarin,#	no	you_0	ask-2sg	the	neighbour.lady	my	#	you_0	mod_that	see-2sg	#	that	I_0	=it	bought-2sg	from	the	neighbour.lady	my	the	wheat,"No, ask my neighbour, so that you can see I bought it from her, this wheat.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,436000,440000,##ds	other	0.2:a	v:pred	ln	np.h:p	rn_pro.1:poss	#ds	0.2:s	nonindic	v:pred	#ds_rc	other	0.1:a	=pro:p	v:pred	adp	ln	np.h:obl	rn_pro.1:poss	ln	np:dt_p,,minaes
minaes_0111,mccypgreek,"E, eklepses ta rial'a mu!",#	E	0	eklepses	ta	rial'a	mu,#	ah	you_0	stole-2sg	the	money	my,"Ah, you stole my money!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,440000,444000,##ds	other	0.2:a	v:pred	ln	np:p	rn_pro.1:poss,,minaes
minaes_0112,mccypgreek,*Je pu ta ishes esu ta rial'a j epk'axes sitarin j ekatses ta kopellukk'a ghiru ghiru je glepun to sitarin?,#	Je	pu	=ta	ishes	esu	ta	rial'a	#	j	0	epk'axes	sitarin	#	j	0	ekatses	ta	kopellukk'a	ghiru	ghiru	#	je	0	glepun	to	sitarin,#	and	where	=them	had-3sg	you	the	money	#	and	you_0	took-2sg	wheat	#	and	you_0	sat-2sg	the	children	round	round	#	and	they_0	watch-3pl	the	wheat,And where did you have the money and you bought wheat and you sat the children round it and they watch it?,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,444000,448000,##ds	other	other	=pro:p	v:pred	pro.2:a	ln	np:dt_p	#ds	other	0.2:a	v:pred	np:p	#ds	other	0.2:a	v:pred	ln	np.h:p	other	other	#ds	other	0.h:a	v:pred	ln	np:p,,minaes
minaes_0113,mccypgreek,Akuse dha.,#	0	Akuse	dha,#	you_0	listen-2sg	here,Listen here.,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,448000,452000,##ds	0.2:s	imp_v:pred	other,,minaes
minaes_0114,mccypgreek,"Extes eplinnes ta sherka mu,  andinakses tin pothk'an mu, to mandilin mu,  eyoni epia j ivra ta mora mu stin karkolan j ekarterusan na tus kamo tin ghrutan na fasin.",#	Extes	0	eplinnes	ta	sherka	mu	#	0	andinakses	tin	pothk'an	mu	to	mandilin	mu	#	eyoni	epia	#	j	0	ivra	ta	mora	mu	stin	karkolan	#	j	0	ekarterusan	#	0	na	=tus	kamo	tin	ghrutan	#	0	na	0	fasin,#	yesterday	you_0	washed-2sg	the	hands	my	#	you_0	shook-2sg	the	apron	I.w.gen	the	scarf	my	#	I	went-3sg	#	and	I_0	found-1sg	the	children	my	to.the	bed	#	and	they_0	waited-3pl	#	I_0	mod_that	=them	make-1sg	the	ghruta	#	they_0	mod_that	it_0	eat-3pl,"Yesterday you washed my hands, you shook my apron and my scarf, I went and found my children on the bed, they were waiting for me to make the ghruta so they could eat.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,452000,456000,##ds	other	0.2:a	v:pred	ln	np:p	rn_pro.1:poss	#ds	0.2:a	v:pred	ln	np:p	rn_pro.1:poss	ln	rn_np	rn_pro.1:poss	#ds	pro.1:s	v:pred	#ds	other	0.1:a	v:pred	ln	np.h:p	rn_pro.1:poss	ln	np:l	#ds	other	0.h:s	v:pred	#ds_ac	0.1:a	nonindic	=pro.h:obl	v:pred	ln	np:p	#ds_ac	0.h:a	nonindic	0:p	v:pred,,minaes
minaes_0115,mccypgreek,Embika esso.,#	0	Embika	esso,#	I_0	entered-1sg	to.home,I entered the house.,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,456000,460000,##ds	0.1:s	v:pred	np:g,,minaes
minaes_0116,mccypgreek,"O, mamma, andinakses tin jefalin su je ta pothk'a su je ta sherka su!",#	O	mamma	0	andinakses	tin	jefalin	su	je	ta	pothk'a	su	je	ta	sherka	su,#	oh	mum	you_0	shook-3sg	the	head	your	and	the	legs	your	and	the	hands	your,"Oh, mum, you shook your head and your legs and your hands!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,460000,464000,##ds	other	np.h:voc	0.2:a	v:pred	ln	np:p	rn_pro.2:poss	other	ln	rn_np	rn_pro.2:poss	other	ln	rn_np	rn_pro.2:poss,,minaes
minaes_0117,mccypgreek,Ti na kamo ye mu!,#	0	Ti	na	kamo	ye	mu,#	I_0	what	mod_that	do-1sg	son	my,"What can I do, my son!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,464000,468000,##ds	0.1:a	other:p	nonindic	v:pred	np.h:voc	rn_pro.1:poss,,minaes
minaes_0118,mccypgreek,I thk'a sas etsi exelisen!,#	I	thk'a	sas	etsi	0	exelisen,#	the	aunt	your	so	it_0	wanted-3sg,Your aunt wanted it this way!,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,468000,472000,##ds	ln	np:a	rn_pro.2:poss	other	0:p	v:pred,,minaes
minaes_0119,mccypgreek,"""E"", ipun tus,  ""katsete, mana mu, mes stin karkolan,  na pao daame stin yitonissan na tis po na mu oki enan psumin na sas fero na fate.""","#	""E""	0	ipun	=tus	#	0	""katsete	mana	mu	mes	stin	karkolan	#	0	na	pao	daame	stin	yitonissan	#	0	na	=tis	po	#	0	na	=mu	oki	enan	psumin	#	0	na	=sas	0	fero	#	0	na	0	fate""",#	so	I_0	said-1sg	=to.them	#	you_0	sit-2pl	mother	my	in	to.the	bed	#	I_0	mod_that	go-1sg	here	to.the	neighbour.lady	#	I_0	mod_that	=to.her	say-1sg	#	she_0	mod_that	=to.me	gives-3sg	a_n	bread	#	I_0	mod_that	=to.you	it_0	bring-1sg	#	you_0	mod_that	it_0	eat-2pl,"So, I told them, sit, my children, on the bed, I'll go here to the neighbour to tell her to give me some bread so that I can bring it to you to eat.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,472000,476000,##ds	other	0.1:s_ds	v:pred	=pro.h:g	#ds	0.2:s	imp_v:pred	np.h:voc	rn_pro.1:poss	adp	ln	np:g	#ds	0.1:s	nonindic	v:pred	other:g	ln	np:g	#ds_ac	0.1:s_ds	nonindic	=pro.h:g	v:pred	#ds	0.h:a	nonindic	=pro.1:g	v:pred	ln	np:p	#ds	0.1:a	nonindic	=pro.2:g	0:p	v:pred	#ds	0.2:a	nonindic	0:p	v:pred,,minaes
minaes_0120,mccypgreek,"Andis na pao stin yitonissan mu na yirepso psumin,  etravisa makria na xaxo.",#	Andis	0	na	pao	stin	yitonissan	mu	#	0	na	yirepso	psumin	#	0	etravisa	makria	#	0	na	xaxo,#	instead	I_0	mod_that	go-1sg	to.the	neighbour.lady	my	#	I_0	mod_that	seek-1sg	bread	#	I_0	pulled-1sg	far	#	I_0	mod_that	get.lost-1sg,"Instead of going to my neighbour and ask for bread, I went far away, in order to get lost.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,476000,480000,##ds_ac	other	0.1:s	nonindic	v:pred	ln	np.h:g	rn_pro.1:poss	#ds_ac	0.1:a	nonindic	v:pred	np:p	#ds	0.1:s	v:pred	other	#ds_ac	0.1:s	nonindic	v:pred,,minaes
minaes_0121,mccypgreek,"San epienna,  ivra enan chatirin me eksi thrania je ishen dhodheka nomatus pano j ekathundan.",#	San	0	epienna	#	0	ivra	enan	chatirin	me	eksi	thrania	#	je	ishen	dhodheka	nomatus	pano	#	j	0	ekathundan,#	as	I_0	went-1sg	#	I_0	found-1sg	a_n	tent	with	six	desks	#	and	had-3sg	twelve	guys	on	#	and	they_0	sat-3pl,"As I was going, I found a tent with six desks, and there were twelve people sitting there.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,480000,484000,##ds_ac	other	0.1:s	v:pred	#ds	0.1:a	v:pred	ln	np:p	adp	ln	np:obl	#ds	other	predex	ln	np.h:s	adp	#ds	other	0.h:s	v:pred,,minaes
minaes_0122,mccypgreek,"""Kalispera, pathk'a"", ipun tus.","#	""Kalispera	pathk'a""	0	ipun	=tus",#	Good.evening	children	I_0	said-1sg	=to.them,"Good evening, I told them.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,484000,488000,##ds	other	np.h:voc	0.1:s_ds	v:pred	=pro.h:g,,minaes
minaes_0123,mccypgreek,"O, kalos tin,  pos irtes os dha?",#	O	kalos	=tin	#	pos	0	irtes	os	dha,#	oh	well	=her	#	how	you_0	came-2sg	till	here,"Oh, welcome, how did you come here?",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,488000,492000,##ds	other	other	=pro.h:other	#ds	other	0.2:s	v:pred	adp	other:g,,minaes
minaes_0124,mccypgreek,Epinases?,#	0	Epinases,#	you_0	was.hungry-2sg,Are you hungry?,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,492000,496000,##ds	0.2:s	v:pred,,minaes
minaes_0125,mccypgreek,"Pino,  kalo n pino!",#	0	Pino	#	kalo	0	n	pino,#	I_0	be.hungry-1sg	#	what	I_0	not	be.hungry-1sg,"I'm hungry, what, shouldn't I be?!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,496000,500000,##ds	0.1:s	v:pred	#ds_neg	other	0.1:s	other	v:pred,,minaes
minaes_0126,mccypgreek,"E, eokan mu misin pittan je tris el'es.",#	E	0	eokan	=mu	misin	pittan	je	tris	el'es,#	so	they_0	gave-3pl	=to.me	half	pie	and	three	olives,"So, they gave me half a pie and three olives.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,500000,504000,##ds	other	0.h:a	v:pred	=pro.1:g	ln	np:p	other	ln	rn_np,,minaes
minaes_0127,mccypgreek,"E, na ta pao ton moron mu.",#	E	0	na	=ta	pao	ton	moron	mu,#	so	I_0	mod_that	=them	take-1sg	to.the	children	my,"So, to take to my children.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,504000,508000,##ds_ac	other	0.1:a	nonindic	=pro:p	v:pred	ln	np.h:g	rn_pro.1:poss,,minaes
minaes_0128,mccypgreek,Eshis polla mora?,#	0	Eshis	polla	mora,#	you_0	have-2sg	many	children,Do you have many children?,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,508000,512000,##ds	0.2:a	v:pred	ln	np.h:p,,minaes
minaes_0129,mccypgreek,Exo mian korin je thk'o pallikarukk'a.,#	0	Exo	mian	korin	je	thk'o	pallikarukk'a,#	I_0	have-1sg	one	daughter	and	two	boys,I have a daughter and two boys.,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,512000,516000,##ds	0.1:a	v:pred	ln	np.h:p	other	ln	rn_np,,minaes
minaes_0130,mccypgreek,Kala!,#	Kala,#	ok,Ok!,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,516000,520000,##ds	other,,minaes
minaes_0131,mccypgreek,Je totes arotisan me  *pos pai o ghronos.,#	Je	totes	0	arotisan	=me	#	pos	pai	o	ghronos,#	and	then	they_0	asked-3pl	=me	#	how	goes-3sg	the	year,"And then they asked me, how the year goes.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,520000,524000,##ds	other	other	0.h:s_ds	v:pred	=pro.1:g	#ds	other	v:pred	ln	np.d:s,,minaes
minaes_0132,mccypgreek,"Kalo, polla kali!",#	Kalo	polla	kali,#	of.course	very	good,"Of course, they are very good!",en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,524000,528000,##ds	other	other	other,,minaes
minaes_0133,mccypgreek,Aresan su i minaes je i dhodheka?,#	Aresan	su	i	minaes	je	i	dhodheka,#	NC	NC	NC	NC	NC	NC	NC,?,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,528000,532000,#nc	nc	nc	nc	nc	nc	nc	nc,,minaes
minaes_0134,mccypgreek,"Kalo, aresan mu.",#	Kalo	0	aresan	=mu,#	of.course	they_0	be.liked-3pl	=to.me,"Of course, I liked them",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,532000,536000,##ds	other	0.d:s	v:pred	=pro.1:obl,,minaes
minaes_0135,mccypgreek,"J edhokan mu mian ambustan lires na troo me ta pethk'a mu je na men erkume sto spitin su je na m eshis ulli mera na dhulefko nistijin je lierin je ton moron mu, allaxu, nakkon ghrutan ekopses tin je jinin.",#	J	0	edhokan	=mu	mian	ambustan	lires	#	0	na	troo	0	me	ta	pethk'a	mu	#	je	0	na	men	erkume	sto	spitin	su	#	je	0	na	=m	eshis	ulli	mera	#	0	na	dhulefko	nistijin	je	lierin	#	je	ton	moron	mu	allaxu	nakkon	ghrutan	0	ekopses	tin	je	jinin,#	and	they_0	gave-3pl	=to.me	a_f	box	pounds	#	I_0	mod_that	eat-1sg	it_0	with	the	children	my	#	and	I_0	mod_that	not	come-1sg	to.the	house	your	#	and 	you_0	mod_that	=me	have-2sg	all	day	#	I_0	mod_that	work-1sg	not.having.eaten	and	sleek	#	and	the	children	I.w.gen	allah	little	ghruta	you_0	cut-2sg	she.w.acc	and	that.one_f.acc,"And they gave me a box with pound coins so that I and my children can eat, and I don't come to your house, and you have me the whole day working on an empty stomach, and you stopped even the little ghruta for my children.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,536000,540000,##ds	other	0.h:a	v:pred	=pro.1:g	ln	np:p	np:obl	#ds_ac	0.1:a	nonindic	v:pred	0:p	adp	ln	np.h:obl	rn_pro.1:poss	#ds_ac.neg	other	0.1:s	nonindic	other	v:pred	ln	np:g	rn_pro.2:poss	#ds	other	0.2:a	nonindic	=pro.1:p	v:pred	ln	np:other	#ds	0.1:s	nonindic	v:pred	other	other	other	#nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc,,minaes
minaes_0136,mccypgreek,"Dhoksa si o Theos, anniksen to kkismettin ton pethk'on mu p allu.",#	Dhoksa	=si	o	Theos	anniksen	to	kkismettin	ton	pethk'on	mu	p	allu,#	Glory	=to.you	the	God	opened-3sg	the	fate	the	children	my	from	elsewhere,"God be praised, the fate of my children has turned, due to another source.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,540000,544000,#nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc,,minaes
minaes_0137,mccypgreek,"E, na pao j eo, popse, kori.",#	E	na	pao	j	eo	popse	kori,#	ah	mod_that	go-1sg	too	I	tonight	girl,"Ah, I should go too, tonight, girl.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,544000,548000,##ds	other	nonindic	v:pred	other	pro.1:s	other	np.h:voc,,minaes
minaes_0138,mccypgreek,"E, lamne.",#	E	lamne,#	ah	go-2sg,"Ok, go.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,548000,552000,##ds	other	imp_v:pred,,minaes
minaes_0139,mccypgreek,"Tin nixtan oson j enixtosen,  epk'aen tin stratan,  epien ivren tus je jini tus minaes.",#	Tin	nixtan	oson	j	0	enixtosen	#	0	epk'aen	tin	stratan	#	0	epien	#	ivren	=tus	je	jini	tus	minaes,#	the	night	as.much	and	it_0	night.fell-3sg	#	she_0	took-3sg	the	road	#	she_0	went-3sg	#	found-3sg	=them	too	that.one	the.pl	months,"As soon as night fell, she went on the road, went and found the months as well.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,552000,556000,##	ln	np:other	other	other	0:s	v:pred	#	0.h:a	v:pred	ln	np:p	#	0.h:s	v:pred	#	v:pred	=pro.h:p	other	dem_pro.h:a	ln	np.h:dt_p,,minaes
minaes_0140,mccypgreek,"Kalispera, pethk'a!",#	Kalispera	pethk'a,#	good.evening	children,"Good evening, guys.",en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,556000,560000,##ds	other	np.h:voc,,minaes
minaes_0141,mccypgreek,"O, kalos tin!",#	O	kalos	=tin,#	ah	well	=her,"Ah, welcome.",en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,560000,564000,##ds	other	other	=pro.h:other,,minaes
minaes_0142,mccypgreek,"*Pos os dha,  pinas?",#	Pos	os	dha	#	0	pinas,#	how	until	here	#	you_0	be.hungry-2sg,"How come you're here, are you hungry?",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,564000,568000,##ds	other	adp	other:g	#ds	0.2:s	v:pred,,minaes
minaes_0143,mccypgreek,"Oi, dhoksa si o Theos, en pino!",#	Oi	dhoksa	=si	o	Theos	0	en	pino,#	No	glory	=to.you	the	God	I_0	not	be.hungry-1sg,"No, thank God, I'm not hungry!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,568000,572000,##ds_neg	other	nc	nc	nc	nc	0.1:s	other	v:pred,,minaes
minaes_0144,mccypgreek,"*E, kalo, posa pethk'a eshis?",#	E	kalo	0	posa	pethk'a	eshis,#	so	good	you_0	how.many	children	have-2sg,"Ok, how many children do you have?",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,572000,576000,##ds	other	other	0.2:a	other	np.h:p	v:pred,,minaes
minaes_0145,mccypgreek,Ena!,#	Ena,#	one,One!,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,576000,580000,##ds	num_np:other,,minaes
minaes_0146,mccypgreek,"E, o Yennaris aresen su?",#	E	o	Yennaris	aresen	=su,#	so	the	January	was.liked-3sg	=to.you,"So, did you like January?",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,580000,584000,##ds	other	ln	np.d:s	v:pred	=pro.2:obl,,minaes
minaes_0147,mccypgreek,"U manulla mu, je o Yennaris pu tin kriotin, exumen therapian?",#	U	manulla	mu	je	o	Yennaris	pu	tin	kriotin	0	exumen	therapian,#	oh	little.mother	my	and	the	January	from	the	cold	we_0	have-1pl	therapy,"Oh my God, and what can one do against the January cold?",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,584000,588000,##ds	other	np.h:voc	rn_pro.1:poss	other	ln	np.d:other	adp	ln	np:other	0.1:a	v:pred	np:p,,minaes
minaes_0148,mccypgreek,J en s aresen?,#	J	0	en	=s	aresen,#	and	he_0	not	=to.you	was.liked-3sg,So you did not like it?,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,588000,592000,##ds_neg	other	0.d:s	other	=pro.2:obl	v:pred,,minaes
minaes_0149,mccypgreek,"E, en m aresen, kalo!",#	E	0	en	=m	aresen	kalo,#	oh	he_0	not	=to.me	was.liked-3sg	of.course,"Oh no, of course I did not like it!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,592000,596000,##ds_neg	other	0.d:s	other	=pro.1:obl	v:pred	other,,minaes
minaes_0150,mccypgreek,O Fervaris?,#	O	Fervaris,#	the	February,How about February?,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,596000,600000,##ds	ln	np.d:other,,minaes
minaes_0151,mccypgreek,Shiru Shirottera!,#	Shiru	Shirottera,#	worse	worse,Even worse!,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,600000,604000,##ds	other	other,,minaes
minaes_0152,mccypgreek,O Fervaris!,#	O	Fervaris,#	the	February,February!,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,604000,608000,##ds	ln	np.d:other,,minaes
minaes_0153,mccypgreek,Meran nixtan jinos o anemos tu o pellomexismenos!,#	Meran	nixtan	jinos	o	anemos	tu	o	pellomexismenos,#	day	night	that	the	wind	his	the	crazy-drunk,Day and night that crazy drunken wind!,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,608000,612000,##ds	other	other	ln	ln	np:other	rn_pro.d:poss	ln	rn_other,,minaes
minaes_0154,mccypgreek,"A, oste en su aresen me o Fervaris!",#	A	oste	en	=su	aresen	me	o	Fervaris,#	ah	so	not	=to.you	is.liked-3sg	either	the	February,"Oh, I see, you did not like February either!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,612000,616000,##ds_neg	other	other	other	=pro.2:obl	v:pred	other	ln	np.d:s,,minaes
minaes_0155,mccypgreek,"E, o Martis?",#	E	o	Martis,#	so	the	March,"So, and March?",en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,616000,620000,##ds	other	ln	np.d:other,,minaes
minaes_0156,mccypgreek,"E, inda o Martis pu to pornon pu tin kriotin psofa to ghadhurin j os to mesomerin vroma to pu tin piran.",#	E	inda	o	Martis	pu	to	pornon	pu	tin	kriotin	psofa	to	ghadhurin	#	j	os	to	mesomerin	0	vroma	=to	pu	tin	piran,#	ah	what	the	March	from	the	morning	from	the	cold	dies-3sg	the	donkey	#	and	until	the	noon	he_0	stinks-3sg	=it	from	the	heat,"Ah, but in March in the morning a donkey dies from the cold, and until noon it's so hot that it (March) makes it stink.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,620000,624000,##ds	other	other	ln	np.d:other	adp	ln	np:other	adp	ln	np:other	v:pred	ln	np:s	#ds	other	adp	ln	np:other	0.d:a	v:pred	=pro:p	adp	ln	np:other,,minaes
minaes_0157,mccypgreek,"A, en su aresen me jinos?",#	A	en	=su	aresen	me	jinos,#	ah	not	=to.you	is.liked-3sg	either	that.one,"Ah, so you did not like that one either.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,624000,628000,##ds_neg	other	other	=pro.2:obl	v:pred	other	dem_pro.d:s,,minaes
minaes_0158,mccypgreek,Oi!,#	Oi,#	no,No!,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,628000,632000,##ds_neg	other,,minaes
minaes_0159,mccypgreek,O Aprillis?,#	O	Aprillis,#	the	April,And April?,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,632000,636000,##ds	ln	np.d:other,,minaes
minaes_0160,mccypgreek,Inda o Aprillis pu tin piran trexun ta ghromata pupano mas.,#	Inda	o	Aprillis	pu	tin	piran	trexun	ta	ghromata	pupano	mas,#	what	the	April	from	the	heat	run-3pl	the	sweat	from.on	us,And April is so hot that the sweat flows from our bodies.,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,636000,640000,##ds	other	ln	np.d:other	adp	ln	np:other	v:pred	ln	np:s	adp	pro.1:obl,,minaes
minaes_0161,mccypgreek,"E, o Mas?",#	E	o	Mas,#	so	the	May,And May?,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,640000,644000,##ds	other	ln	np.d:other,,minaes
minaes_0162,mccypgreek,Je jinos ta idhia!,#	Je	jinos	ta	idhia,#	and	that.one	the	same,The same with him too!,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,644000,648000,##ds	other	dem_pro.d:s	ln	np:pred,,minaes
minaes_0163,mccypgreek,Telospandon en tis aresen enas minas!,#	Telospandon	en	=tis	aresen	enas	minas,#	anyway	not	=to.her	was.liked-3sg	one	month,"Anyway, not one month did she like!",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,648000,652000,##neg	other	other	=pro.h:obl	v:pred	ln	np.d:s,,minaes
minaes_0164,mccypgreek,Malista!,#	Malista,#	ok,Ok!,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,652000,656000,##	other,,minaes
minaes_0165,mccypgreek,Edhokan tis mian ambustan.,#	0	Edhokan	=tis	mian	ambustan,#	they_0	gave-3pl	=to.her	a_f	box,The gave her a box.,en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,656000,660000,##	0.h:a	v:pred	=pro.h:g	ln	np:p,,minaes
minaes_0166,mccypgreek,"Na pais je na valis puka sto maksilarin su,  amma men t aniksis je avrion pu to proin,  oi jimesa pon to moron su je o andras su,  na pais allon spitin je na vaoxis je na klioxis je n anniksis tin ambustan tutin,  na vris to kkismettin su!",#	0	Na	pais	#	je	0	na	0	valis	puka	sto	maksilarin	su	#	amma	0	men	=t	aniksis	#	je	avrion	pu	to	proin	#	oi	jimesa	pon	to	moron	su	je	o	andras	su	#	0	na	pais	allon	spitin	#	je	0	na	vaoxis	#	je	0	na	klioxis	#	je	0	n	anniksis	tin	ambustan	tutin	#	0	na	vris	to	kkismettin	su,#	you_0	mod_that	go-2sg	#	and	you_0	mod_that	it_0	put-2sg	from.under	to.the	pillow	your	#	but	you_0	not	=it	open-2sg	#	and	tomorrow	from	the	morning	#	not	there-in	that-be-3pl	the	child	your	and	the	husband	your	#	you_0	mod_that	go-2sg	to.other	house	#	and	you_0	mod_that	close.self-2sg	#	and	you_0	mod_that	lock.self-2sg	#	and	you_0	mod_that	open-2sg	the	box	this	#	you_0	mod_that	find-2sg	the	fate	your,"You go and put it under your pillow, but don't open it and tomorrow morning -not where your child and husband are, go to another house and close yourself and lock yourself inside, and open this box, to find your fate.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,660000,664000,##ds	0.2:s	nonindic	v:pred	#ds	other	0.2:a	nonindic	0:p	v:pred	adp	ln	np:g	rn_pro.2:poss	#ds_neg	other	0.2:a	other	=pro:p	v:pred	#ds	other	other	adp	ln	np:other	#ds_neg	other	other	v:pred	ln	np.h:s	rn_pro.2:poss	other	ln	rn_np	rn_pro.2:poss	#ds	0.2:s	nonindic	v:pred	ln	np:g	#ds	other	0.2:s	nonindic	v:pred	#ds	other	0.2:s	nonindic	v:pred	#ds	other	0.2:a	nonindic	v:pred	ln	np:p	rn	#ds	0.2:a	nonindic	v:pred	ln	np:p	rn_pro.2:poss,,minaes
minaes_0167,mccypgreek,Malista!,#	Malista,#	ok,Ok!,en,MORPHEME_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,664000,668000,##ds	other,,minaes
minaes_0168,mccypgreek,"Pai pu to proin,  esikoxiken,  epien allon spitin.",#	0	Pai	pu	to	proin	#	0	esikoxiken	#	0	epien	allon	spitin,#	she_0	goes-3sg	since	the	morning	#	she_0	got.up-3sg	#	she_0	went-3sg	to.other	house,"Since early morning she went, got up and went to another house.",en,WORD_ALIGNED,,minaes_eaf minaes_xml minaes_tsv,,668000,672000,##ds	0.h:s	v:pred	adp	ln	np:other	#ds	0.h:s	v:pred	#ds	0.h:s	v:pred	ln	np:g,,minaes
